http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;abril de si bien permaneció en esta hasta solo disputó íntegramente la temporada ya que debido a sus compromisos privados entre los que incluyó una gira al sur del país jugó únicamente cuatro partidos del campeonato de por lo que no fue considerado en la tabla de posiciones tras la reunificación del fútbol chileno ocurrida un año antes en colo colo comenzó su participación en la liga central de football no obstante a causa de su gira por europa no disputó ningún encuentro oficial ese año en la asociación de football de santiago nombre que adquirió la competición en colo
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;colo permaneció por siete temporadas aunque cabe mencionar que en solo actuó en dos partidos antes de retirarse para formar la liga profesional de football a continuación se detallan las estadísticas de colo colo durante su período en el amateurismo esto es entre los años y palmarés torneos locales liga metropolitana liga central de football de santiago asociación de football de santiago campeón de santiago partidos temporada liga metropolitana estos son los resultados y la tabla de posiciones correspondientes al campeonato de la primera división de la liga metropolitana de equipo pts pj pg pe pp gf gc colo colo
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;fecha local visitante de mayo colo colo english de junio colo colo loma blanca de junio colo colo morning star de junio colo colo unión chilena de julio colo colo santiago national de julio colo colo magallanes de julio colo colo audax italiano de agosto colo colo eleuterio ramírez de agosto colo colo gold cross de agosto colo colo de mayo de agosto colo colo nacional de septiembre colo colo barcelona campeón de santiago esta es la definición del campeón de santiago de fue disputado entre los equipos campeones de la liga metropolitana y asociación de football de santiago y
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;en esta temporada incluyó además a brigada central campeón de la copa república de asociación de football de santiago semifinales final de diciembre de diciembre colo colo brigada central colo colo unión deportiva española temporada liga metropolitana estos son los resultados y la tabla de posiciones correspondientes al campeonato de la primera división de la liga metropolitana de colo colo solo disputó cuatro encuentros por lo que sus resultados no fueron considerados en la sumatoria de puntos equipo pts pj pg pe pp gf gc colo colo fecha local visitante de mayo colo colo germinar de junio colo colo magallanes
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;de noviembre colo colo eleuterio ramírez de noviembre colo colo de mayo temporada liga central de football serie f dada la gran cantidad de equipos que integraron la liga central de football producto de la unificación del fútbol chileno de los campeonatos de y fueron divididos en distintas series estos son los resultados y la tabla de posiciones correspondientes a la serie f del campeonato de la primera división de la liga central de football de parte de los resultados son desconocidos por lo se indicará solamente a los ganadores g y perdedores p equipo pts pj pg pe pp
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;gf gc colo colo fecha local visitante de mayo colo colo unión santa elvira de mayo colo colo de mayo de julio colo colo g sport française de septiembre colo colo g eleuterio ramírez de septiembre colo colo maestranza atlético de octubre colo colo morning star de noviembre colo colo gimnástico arturo prat temporada liga central de football estos son los resultados y la tabla de posiciones correspondientes al campeonato de la primera división de la liga central de football equipo pts pj pg pe pp gf gc colo colo fecha local visitante de agosto colo colo audax italiano de
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;septiembre colo colo santiago national de octubre colo colo unión deportiva española de octubre colo colo liverpool wanderers de octubre colo colo carabineros de noviembre colo colo magallanes de diciembre colo colo santiago de diciembre colo colo green cross de diciembre colo colo santiago badminton de enero colo colo deportivo mackay temporada asociación de football de santiago estos son los resultados y la tabla de posiciones correspondientes al campeonato de la división de honor de la asociación de football de santiago equipo pts pj pg pe pp gf gc colo colo fecha local visitante de mayo colo colo santiago badminton
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;de agosto colo colo audax italiano de agosto colo colo santiago de septiembre colo colo liverpool wanderers de septiembre colo colo magallanes de septiembre colo colo gimnástico arturo prat de noviembre colo colo unión deportiva española de noviembre colo colo green cross de diciembre colo colo santiago national temporada campeonato de apertura luego de negarse a realizar el campeonato de primera división en dos ruedas la asociación de football de santiago organizó el campeonato de apertura que se jugó entre abril y mayo de y contó con particularidad de que los encuentros se disputaron con tiempos de minutos este es
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;el desarrollo del campeonato de apertura de cuartos de final semifinales final de abril de abril de mayo colo colo unión deportiva española unión deportiva española magallanes magallanes santiago magallanes audax italiano audax italiano green cross audax italiano badminton badminton liverpool wanderers asociación de football de santiago estos son los resultados y la tabla de posiciones correspondientes al campeonato de la división de honor de la asociación de football de santiago equipo pts pj pg pe pp gf gc colo colo fecha local visitante de abril colo colo santiago de mayo colo colo green cross de mayo colo colo liverpool
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;wanderers de junio colo colo unión deportiva española de junio colo colo badminton de agosto colo colo audax italiano de agosto colo colo magallanes temporada campeonato de apertura este es el desarrollo del campeonato de apertura de cuartos de final semifinales final de abril de agosto audax italiano liverpool wanderers audax italiano unión deportiva española colo colo unión deportiva española audax italiano magallanes magallanes santiago badminton magallanes santiago national santiago national green cross asociación de football de santiago estos son los resultados y la tabla de posiciones correspondientes al campeonato de la división de honor de la asociación de football
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;de santiago equipo pts pj pg pe pp gf gc colo colo fecha local visitante de mayo colo colo audax italiano de junio colo colo green cross de junio colo colo santiago national de julio colo colo unión deportiva española de julio colo colo badminton de agosto colo colo magallanes de agosto colo colo liverpool wanderers de octubre colo colo magallanes de octubre colo colo green cross de noviembre colo colo santiago national de noviembre colo colo unión deportiva española de noviembre colo colo badminton de diciembre colo colo liverpool wanderers de diciembre colo colo audax italiano temporada asociación de
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;football de santiago estos son los resultados y la tabla de posiciones correspondientes al campeonato de la división de honor de la asociación de football de santiago colo colo solo disputó dos encuentros antes de retirarse de la asociación de football de santiago para fundar junto a otros siete clubes la liga profesional de football de santiago equipo pts pj pg pe pp gf gc colo colo fecha local visitante de abril colo colo unión deportiva española de mayo colo colo morning star jugadores goleadores a continuación se listan los futbolistas con mayor cantidad de goles convertidos por colo colo
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;durante el intervalo solo se consideran los goles documentados por encuentros oficiales validados por la liga metropolitana liga central de football o asociación de football de santiago con la excepción del encuentro frente a magallanes del de junio de cuyo resultado si bien fue anulado ha sido referencial estadísticamente futbolista goles guillermo subiabre iván mayo josé miguel olguín ernesto chaparro humberto moreno david arellano guillermo arellano luis contreras eduardo schneeberger alberto bravo alejandro carbonell carlos schneeberger guillermo saavedra carlos vidal óscar gonzález futbolista goles clemente acuña rubén arroyo homero vives josé arias germán reyes arturo torres elías zapata enrique jaramillo
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;ernesto saavedra waldo sanhueza juan quiñones autogoles reglamentarios no documentados total véase también colo colo historia de colo colo historia de colo colo asociación de football de santiago notas obtuvo la serie f en los campeones de la asociación de football de santiago y la liga metropolitana definían al campeón de santiago el encuentro frente a unión chilena del de junio de fue anulado luego de que este se retirase de la competición colo colo no fue considerado en la tabla de posiciones de esa temporada el encuentro frente a magallanes del de junio de fue suspendido minutos antes del
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;tiempo reglamentario y posteriormente anulado solo se contabilizan los goles documentados no existe registro de estos encuentros sin embargo fueron ganados por colo colo en cancha o administrativamente puesto que son consignados como victorias en las tablas de posiciones publicadas por los medios de comunicación de la época el resultado corresponde a la repetición del partido del de mayo de a favor de colo colo durante ese lapso brigada central cambió su nombre a deportiva carabineros colo colo ganó administrativamente luego de que deportivo mackay no se presentara al encuentro el encuentro fue suspendido nueve minutos antes del tiempo reglamentario
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;pero el resultado fue considerado oficial colo colo ganó administrativamente luego de que el ártibro del encuentro se retirara a causa de los reclamos del santiago el resultado corresponde a la repetición del partido del de mayo de a favor de colo colo liverpool wanderers ganó administrativamente por la inscripción antirreglamentaria de guillermo ogaz colo colo había ganado por el campeonato no finalizó por lo que el primer lugar quedó vacante a la espera de la repetición del partido entre colo colo y audax italiano otros autores sin embargo señalan que el campeonato no quedó vacante sino que fue otorgado
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;tanto a audax italiano como a colo colo el encuentro frente a audax italiano del de diciembre de a favor de colo colo fue suspendido a los minutos a causa del derrumbe de parte de la estructura del estadio italiano el resultado fue anulado y se dispuso repetir el encuentro lo que finalmente nunca sucedió colo colo no fue considerado en la tabla de posiciones de esa temporada colo colo ganó administrativamente luego de que el encuentro frente a unión deportiva española del de abril de fue suspendido a causa de los reclamos de los jugadores de unión referencias salinas
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Anexo%3AEstad%C3%ADsticas_de_Colo-Colo_1925-1933;gaete salinas gaete salinas gaete salinas gaete salinas gaete salinas gaete salinas gaete salinas gaete y salinas gaete salinas gaete y salinas gaete marín edgardo larraín fernando la nación y salinas gaete salinas gaete bibliografía la nación historia del fútbol chileno tomo santiago la nación larraín fernando club deportivo magallanes memorias históricas santiago tall de molina lackington y marín edgardo centenario historia total del fútbol chileno santiago editores y consultores rei salinas gaete sebastián por empuje y coraje los albos en la época amateur santiago central de estadísticas deportivas cedep isbn enlaces externos sitio oficial de colo colo this article
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;disintegration disintegration en español desintegración es el octavo álbum de estudio de la banda británica de rock alternativo the cure lanzado el de mayo de fue publicado por fiction records y se lanzaron cuatro sencillos del disco lullaby fascination street lovesong y pictures of you disintegration álbum de the cure publicación de mayo de grabación de octubre de a febrero de en los estudios hook end recording antiguos estudios outside berkshire reino unido post punk rock gótico rock alternativo duración discográfica fiction reino unido elektra estados unidos dave allen robert smith calificaciones profesionales allmusic link rolling stone link pitchfork link
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;robert christgau link cronología de the cure kiss me kiss me kiss me disintegration wish sencillos de disintegration lullaby publicado de abril de fascination street publicado de abril de lovesong publicado de agosto de pictures of you publicado de marzo de el disco marcó un retorno a la estética gótica tanto por temática como por composición pese a su posterior éxito comercial elektra records la antigua discográfica de the cure en norteamérica le advirtió en las primeras mezclas del álbum a robert smith compositor de la mayoría de las letras y líder de la banda que estaba cometiendo su suicidio
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;comercial disintegration también supuso el despido de laurence tolhurst y su reemplazo oficial por roger tolhurst uno de los cofundadores de la banda tenía problemas de alcoholismo y dificultades para adaptarse en el rol de teclista además disintegration fue el álbum con el que robert smith logró su maduración como artista el álbum confirió una enorme popularidad a la banda de smith gracias en parte a la enorme difusión que tuvieron por la cadena mtv los vídeos musicales de los sencillos filmados por el realizador tim pope el más famoso de ellos fue el de lullaby número cinco en las
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;listas inglesas de éxitos y sencillo más exitoso de the cure en su país de origen a lo largo de toda su carrera musical la mitad de las canciones del disco superaron la habitual duración media de las canciones pop de tres minutos por voluntad creativa de robert smith para su promoción se realizó una gira mundial titulada the prayer tour durante dos momentos la manga europea y la americana disintegration fue el disco más exitoso de la banda hasta ese momento al posicionarse en el número doce en la lista billboard de éxitos y en el número tres en
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;la the official uk charts company británica posteriormente fue considerado por críticos musicales especializados como la obra maestra de the cure la revista musical rolling stone posicionó el álbum en el número de su lista de los mejores álbumes de todos los tiempos y puso en el número la canción pictures of you en su lista de las mejores canciones de la historia en el las ventas de disintegration alcanzaron las millones de copias alrededor del mundo disintegration se tocó íntegro en directo trece años tras su publicación durante dos conciertos titulados the cure trilogy y editados posteriormente en formato
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;audiovisual el disco se interpretó junto a pornography y bloodflowers tres de los álbumes icónicos considerados por la propia banda el álbum volvió a interpretarse íntegramente junto a canciones de la misma época la mayoría de ellas caras b de los sencillos del elepé en motivo de su trigésimo aniversario durante una serie de conciertos que the cure ofreció en la casa de la ópera de sídney de australia antecedentes con disintegration robert smith volvió a los orígenes oscuros de la banda de estilo punk en la imagen robert smith durante en singapur estaba luchando en contra de ser una
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;estrella del pop me sentía muy deprimido y empecé a tomar drogas de nuevo robert smith la trayectoria musical de the cure comenzó a finales de los años con álbumes de cariz siniestro como three imaginary boys seventeen seconds faith y pornography de gran talento artístico y buena acogida por la crítica pero con poca repercusión comercial en aquel momento su estilo cambió de forma rotunda con los sencillos let go to bed y the lovecats ambos incluidos en el álbum recopilatorio japanese whispers el sonido de la banda se volvió alegre y festivo con altibajos estilísticos entre sus dos
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;siguientes álbumes de estudio the top y the head on the door lanzados en y respectivamente se abrieron a un público más amplio con la publicación de kiss me kiss me kiss me en con el que lograron obtener la fama mundial kiss me llegó a ser disco de oro en francia y en reino unido y disco de platino en estados unidos país donde logró vender millón de copias en el grupo de robert smith líder de la banda desde sus orígenes recobró el sonido oscuro que había caracterizado su primera etapa hasta con pornography con la publicación de
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;disintegration el grupo retomó su antigua imagen siniestra pero manteniendo la capacidad de generar éxitos pop el resultado fue un álbum considerado por la crítica especializada fans y público en general como el mejor trabajo de the cure en toda su trayectoria temáticas en cercano ya a su trigésimo aniversario robert smith quiso crear conscientemente su obra maestra influenciado por la idea de que la mayoría de sus ídolos the beatles the rolling stones the who the kinks led zeppelin jimi hendrix david bowie o alex harvey habían creado sus obras maestras antes de cumplir los treinta años según graeme
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;thompson en el monográfico dedicado a the cure por la revista uncut disintegration suena a menudo como el trabajo de un hombre contemplando un largo final al mismo tiempo la crisis de la mediana edad afectó a smith en la creación de su primera obra conceptual desde pornography aunque éxitos tales como just like heaven o why i be you de su anterior álbum kiss me kiss me kiss me lanzaron a smith al estrellato el cantante y compositor prefirió volver a sus raíces más oscuras según el propio smith le deprimía la imagen de estrella del rock que se
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;había creado entorno suyo como ya hiciera durante su pasado volvió a usar sustancias narcóticas para componer en solitario las canciones que formaron el álbum el tema central que radicó en la mayoría de las canciones fue el paso destructivo del tiempo cuyo título aludía otros subtemas que el cantante trató a lo largo de las letras fueron sus miedos internos el suicidio el sentimiento de pérdida la alienación las pesadillas las desesperanzas y la muerte en contraposición con la oscura temática del disco en robert smith contrajo matrimonio con su novia de siempre mary poole la ceremonia se celebró
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;en la abadía de worth crawley reino unido y el padrino de boda fue simon gallup bajista de la banda y amigo íntimo de smith desde su adolescencia grabación pensé que era mi obra maestra y ellos que era una mierda robert smith refiriéndose a los directivos de elektra records sobre disintegration la prensa musical de la época especuló sobre una posible disolución de the cure y con que robert smith planease publicar un disco en solitario tales rumores resultaron falsos ya que durante smith se encontraba trabajando en su piso al oeste de londres en material para un nuevo
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;disco de título aún desconocido durante años numerosos productores cinematográficos enviaron cortes de vídeos de sus películas a smith con la esperanza de que les compusiera la música el cantante contó que aquellos fragmentos variados le inspiraron para componer las letras más cinemáticas que había compuesto hasta entonces las sesiones de ensayo del álbum se concentraron en el hogar del batería de la banda boris williams en devon sudoeste de inglaterra el caserón de williams tenía una gran reverberación cualidad acústica que interesó a robert smith para imprimirle al nuevo disco durante los ensayos los miembros de la banda trajeron
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;sus propias maquetas para que el resto de los integrantes calificasen las canciones con una puntuación del al tras las sesiones de ensayo en casa de williams el grupo ensambló treinta y dos temas de las que solo en algunas smith escribió las letras durante el proceso de grabación del disco ocurrieron varios sucesos desafortunados en el transcurso de las primeras noches en los estudios outside un cortocircuito provocó un incendio en la habitación de smith rápidamente acudieron alarmados todos los miembros de la banda ignorando las advertencias de los responsables del estudio se cubrieron sus cabezas con toallas mojadas
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;para penetrar en ella y recuperar las letras del nuevo álbum antes de que se quemaran por completo con las letras en las manos casi desintegradas smith le dio un valor añadido al hecho de haberlas recuperado tras el incidente smith tuvo que aislarse durante semanas en un antiguo desván de los outside que apenas había sido usado anteriormente para rehacer el material perdido de algún modo las horas que pasó separado del resto de la banda también influyeron en las nuevas composiciones por otra parte el sello fiction consideró que disintegration no tendría el éxito comercial que obtuvo su
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;álbum predecesor kiss me kiss me kiss me incluso lamentó el hecho de que smith no hubiera tomado un camino más pop ante la triunfal acogida que logró ese disco en estados unidos elektra records la discográfica filial de fiction en este país calificó la decisión de smith de suicidio comercial por sus largas introducciones instrumentales que no encajaban en la programación de las radios comerciales el cantante todavía guarda la carta donde se plasma la inconformidad de los directivos de elektra smith declaró en relación a ello los de la discográfica no entendían que cada vez estábamos más conectados
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;con nuestro público y les dimos lo que nos pedían que era precisamente lo que nosotros mismos andábamos buscando conflicto con lol tolhurst lol tolhurst en la imagen cofundador de the cure fue expulsado de la banda durante las sesiones de mezcla de disintegration lol tolhurst miembro cofundador de the cure junto a robert smith fue expulsado del grupo durante las sesiones de grabación del disco la principal razón de su expulsión fue su alcoholismo que generaba un mal ambiente con el resto de sus compañeros los demás miembros de la banda presionaban cada vez más al líder de the
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;cure para que fuera expulsado del grupo los cuales se negaron explícitamente a continuar tocando con él ya hacía tiempo que tolhurst había sido relegado de tocar la batería su instrumento originario en la formación debido a su incapacidad de marcar el ritmo de la canción let go to bed a partir de ese momento tolhurst se encargó de tocar los teclados aunque durante la última gira del kissing tour había sido reemplazado la mayor parte del tiempo por el teclista roger debido a sus desmesuradas borracheras el conflicto finalmente culminó durante una de las primeras sesiones de mezclas en
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;los rak studios tolhurst en evidente estado de embriaguez comenzó a difamar sobre el nuevo disco diciendo que la mitad del disco era una porquería smith le respondió a las tres semanas en forma de escrito con su expulsión irrevocable de the cure esta es una de las cartas más difíciles que he tenido que escribir o sentía que era demasiado duro o demasiado benevolente todos los de la banda dicen que si participas en la próxima gira ellos no irán así que no podrás venir al tour que estoy preparando por favor no construyas un muro entre nosotros pero
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;tampoco esperes que cambie de idea mi decisión es irrevocable robert smith en una carta para lol tolhurst roger se incorporó oficialmente a la banda en con disintegration pese haber tocado ya los teclados durante la anterior gira de the cure tolhurst reaccionó tiempo después contra smith y la misma compañía discográfica fiction records reclamando para sí algunos derechos sobre la marca the cure el proceso judicial terminó resolviéndose desfavorablemente para tolhurst de esta manera roger que se unió a the cure de manera circunstancial durante la gira the kissing tour de quedó como único teclista oficial de la banda
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;por petición expresa de robert smith interpretaciones en torno al título a pesar de que smith sabía que el público en general leería el título como el obituario particular del grupo el cantante achacó la elección del título a una sensación interior a nivel personal según declaró el propio cantante no tenía nada que ver con el grupo es más como una desintegración interior como algo que sentí muy agudamente y que sentiré aún de manera más aguda a medida que envejezca es esa sensación de que todo se está desmoronando por otro lado la aparición de smith solo en
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;la portada del álbum sin el resto del grupo y los rumores acerca del disco en solitario con el que el líder de la banda había especulado durante años contribuyeron a pensar que el título hacía referencia al final de la banda estilo musical música el cantante de veintinueve años consideró que su nuevo álbum debía ser un retorno musical a la introspección de pornography publicado en álbum que por otro lado era el mejor valorado por la escena británica del rock alternativo además smith pretendió darle al disco un cierto aire otoñal y que sonara con un estilo premeditadamente
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;inglés de ahí la elección de los estudios checkendon en oxfordshire situados a las afueras de londres en relación a esto el cantante dijo quería oír los pájaros por la mañana el estruendo de las tormentas por las montañas pasar los atardeceres alrededor de una hoguera las canciones se tornaron más largas y densas en comparación con su trabajo anterior de hecho seis de las doce canciones del álbum tienen una duración superior a seis minutos frente a los convencionales tres minutos de las piezas pop el trabajo se caracterizó por el uso de sintetizadores y teclados guitarras monolíticas y
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;percusiones densas y cavernosas el tono sacro de todo el elepé lo marcó la inaugural plainsong que según el biógrafo jeff apter estableció el estado de ánimo para disintegration apter describe en su obra el tono sombrío del álbum en la canción closedown de la cual indica que elementos musicales como tambores retumbantes texturas de teclados en forma de remolino combinados con una delgada línea de guitarra sirven para expresar el desanimo de smith gran parte del disco hizo uso de una cantidad considerable de efectos de guitarra por ejemplo en prayers for rain o en la homónima disintegration los
http://10.16.13.2:8000/wikipedia_es_all_2019-06/A/Disintegration;riffs de la guitarra de smith escalan hacia alturas épicas al tiempo que los teclados tocados por roger agregan el tono y las melodías adicionales para que se aúna el canto claro y resignado de smith letras las letras de disintegration trataron sobre el abandono y sobre el paso del tiempo robert smith rescató en este álbum vivencias personales con las que planteaba un autoanálisis aprobaría se preguntó smith entonces el implacable adolescente que fui al hombre que ahora soy o le habría defraudado la mayoría de las canciones de disintegration fueron sombrías y de tono negativo basándose en temas
